STATE/UT,DISTRICT,TEHSIL/BLOCK ,VILLAGE NAME,SITE NAME,latitude,longitude,WELL SITE TYPE,water_level
Jharkhand,Giridih,Giridih,Giridih,Giridih,24.1887,86.3053,Dug Well,4.7
Jharkhand,Giridih,Jamua,Jamua Pwd Ib,Jamua pwd ib,24.3697,86.1512,Dug Well,8.8
Jharkhand,Giridih,Pirtanr,Chirki (Pirtanr),Chirki (pirtanr),24.041,86.1599,Dug Well,8.2
Jharkhand,Giridih,Saria,Saria,Saria,24.16602,85.879069,Dug Well,10.5
Jharkhand,Giridih,Tisri,Khijri,Khijri,24.5466,86.0976,Dug Well,4.1
Jharkhand,Giridih,Tisri,Khijui,Khijui,24.546624,86.097571,Dug Well,4.1
Jharkhand,Godda,Boarijor,Lalmatia,Lalmatia,25.052,87.363,Dug Well,8.41
Jharkhand,Godda,Godda,Godda1,Godda1,24.8367,87.2389,Dug Well,5.03
Jharkhand,Godda,Godda,Jainipaharpur,Jainipaharpur,24.804,87.261,Dug Well,7.24
Jharkhand,Godda,Godda,Kumardih,Kumardih,24.788,87.207,Dug Well,4.5
Jharkhand,Godda,Godda,Maheshpur2,Maheshpur3,24.799827,87.289523,Dug Well,4.41
Jharkhand,Godda,Godda,Siktia,Siktia,24.828,87.655,Dug Well,6.56
Jharkhand,Godda,Mahagama,Bara Borijore,Bara borijore,25.057359,87.47687,Dug Well,5.49
Jharkhand,Godda,Mahagama,Gobra,Gobra,24.8917,87.1739,Dug Well,5.58
Jharkhand,Godda,Meherma,Doi,Doi,25.1503,87.3861,Dug Well,6.64
Jharkhand,Godda,Pathargama,Bisaha,Bisaha,24.9003,87.1986,Dug Well,6.03
Jharkhand,Godda,Poraiyahaat,Poraiyahaat,Poraiyahaat,24.677,87.179,Dug Well,7.47
Jharkhand,Godda,Poreyahat,Bargacha Hariyari,Bargacha Hariyari,24.717,87.189,Dug Well,8.15
Jharkhand,Godda,Poreyahat,Chamudih,Chamudih,24.6297,87.1294,Dug Well,8.19
Jharkhand,Godda,Poreyahat,Raghunathpur,Raghunathpur,24.7039,87.2252,Dug Well,7.69
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Jharkhand,Godda,Sundar Pahari,Sundar Pahari,Sundar Pahari,24.756,87.353,Dug Well,11.14
Jharkhand,Godda,Thakurghanti,Thakurghanti,ThakurGhanti,25.1291,87.454,Dug Well,4.9
Jharkhand,Gumla,Basia,Basia,Basia,22.8713,84.8297,Dug Well,6.02
Jharkhand,Gumla,Bishunpur,Bishnupur,Bishnupur,23.374,84.3801,Dug Well,6.3
Jharkhand,Gumla,Dumri,Dumri,Dumri,23.1627,84.1364,Dug Well,5.45
Jharkhand,Gumla,Ghaghra,Adar,Adar,23.2975,84.3934,Dug Well,1.86
Jharkhand,Gumla,Ghagra,Ghagra,Ghagra,23.2687,84.5581,Dug Well,5.34
Jharkhand,Gumla,Gumla,Anjam Gram,Anjam gram,23.0694,84.5125,Dug Well,3.11
Jharkhand,Gumla,Gumla,Anjam Gram,Anjam gram,23.1288,84.4828,Dug Well,3.11
Jharkhand,Gumla,Gumla,Gumla,Gumla1,23.043,84.5409,Dug Well,7.8
Jharkhand,Gumla,Gumla,Kharka,Kharke,23.1668,84.5298,Dug Well,5.39
Jharkhand,Gumla,Kamdara,Baisia,Baisia,22.8861,84.8414,Dug Well,6.02
Jharkhand,Gumla,Kamdara,Kamdara,Kamdara,22.909,84.9067,Dug Well,8.87
Jharkhand,Gumla,Palkot,Bhagma,Baghma,22.932,84.6281,Dug Well,5
Jharkhand,Gumla,Palkot,Palkot,Palkot,22.8783,84.6467,Dug Well,7.19
Jharkhand,Gumla,Raidih,Kasir,Kasir,23.0595,84.3387,Dug Well,0.26
Jharkhand,Gumla,Raidih,Raidih,Raidih,22.9551,84.4613,Dug Well,3.86
Jharkhand,Gumla,Sisai,Nagfeni,Nagfeni,23.1182,84.6831,Dug Well,5.84
Jharkhand,Gumla,Sisai,Sisai,Sisai,23.1677,84.7576,Dug Well,4.15
Jharkhand,Hazaribagh,Barhi,Barhi,Barhi,24.2983,85.4284,Dug Well,5.85
Jharkhand,Hazaribagh,Barkagaon,Barkagaon,Barkagaon,23.856,85.2193,Dug Well,6.6
Jharkhand,Hazaribagh,Barkatha,Barkatha,Barkatha,24.1661,85.619,Dug Well,4.15
Jharkhand,Hazaribagh,Barkathha,Sakrej,Sakrej,24.2086,85.5355,Dug Well,6.9
Jharkhand,Hazaribagh,Bishnugarh,Tatijhariya,Tatijhariya,24.0221,85.6191,Dug Well,3.2
Jharkhand,Hazaribagh,Chowparan,Chauparan,Chauparan,24.3899,85.2508,Dug Well,6.4
Jharkhand,Hazaribagh,Churchu,Dari,Dari,23.7148,85.3893,Dug Well,5.7
Jharkhand,Hazaribagh,Daru,Daru,Daru,24.0139,85.5478,Dug Well,3.1
Jharkhand,Hazaribagh,Hazaribagh,Amritnagar,Amritnagar,23.9938,85.4123,Dug Well,5.7
Jharkhand,Hazaribagh,Hazaribagh,Habib Nagar,Habib nagar,23.983,85.3528,Dug Well,7.3
Jharkhand,Hazaribagh,Hazaribagh,Hatyari,Hatyari,23.9037,85.4062,Dug Well,5.7
Jharkhand,Hazaribagh,Hazaribagh,Hazaribagh,Hazaribagh,23.9924,85.3675,Dug Well,5.7
Jharkhand,Hazaribagh,Hazaribagh,Meru(Silwar),Meru(Silwar),24.0038,85.4518,Dug Well,8.6
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Jharkhand,Hazaribagh,Hazaribagh Sadar,Kud Ashram,Kud Ashram,23.9781,85.3534,Dug Well,7.6
Jharkhand,Hazaribagh,Hazaribagh Sadar,Masipiri,Masipiri,23.9641,85.3732,Dug Well,9.8
Jharkhand,Hazaribagh,Hazaribagh Sadar,Old Bus Stand,Old Bus Stand,23.9935,85.3632,Dug Well,7.5
Jharkhand,Hazaribagh,Hazaribagh Sadar,Sindur,Sindur,24.028,85.3828,Dug Well,6.9
Jharkhand,Hazaribagh,Ichak,Ichak,Ichak,24.0897,85.3934,Dug Well,6.9
Jharkhand,Hazaribagh,Keredari,Garrikalan,Garrikalan,23.8706,85.1638,Dug Well,5.4
Jharkhand,Hazaribagh,Keredari,Keradari,Keradari,23.8604,85.0867,Dug Well,4.02
Jharkhand,Hazaribagh,Padma,Padma,Padma,24.2055,85.3651,Dug Well,5.5
Jharkhand,Jamtara,Fatehpur,Fatehpur,Fatehpur,24.0964,86.996,Dug Well,7.88
Jharkhand,Jamtara,Jamtara,Jamatara,Jamatara,23.9622,86.7995,Dug Well,7.43
Jharkhand,Jamtara,Jamtara,Jasaydih,Jasaydih,24.0619,86.7011,Dug Well,7.21
Jharkhand,Jamtara,Jamtara,Mihijam Db Ib,Mihijam db ib,23.8514,86.8822,Dug Well,8.06
Jharkhand,Jamtara,Kundahit,Dootala,Dootala,23.9194,87.1678,Dug Well,5.8
Jharkhand,Jamtara,Kundahit,Kundahit,Kundahit,23.9748,87.1506,Dug Well,4.43
Jharkhand,Jamtara,Nala,Basti Palajori,Basti Palajori,24.0544,87.1678,Dug Well,5.23
Jharkhand,Jamtara,Nala,Nala,Nala,23.9202,87.044,Dug Well,4.86
Jharkhand,Jamtara,Narayanpur,Mohanpur,Mohanpur,24.0194,86.6625,Dug Well,7.78
Jharkhand,Jamtara,Narayanpur,Narayanpur,Narayanpur,24.0443,86.6174,Dug Well,3
Jharkhand,Khunti,Karra,Lodhama,Lodhama,23.2375,85.1975,Dug Well,3.82
Jharkhand,Khunti,Kerra,Bala,Bala,23.0425,85.1133333,Dug Well,4.3
Jharkhand,Khunti,Kerra,Barwadag,Barwadag,23.0908333,85.0582778,Dug Well,4.3
Jharkhand,Khunti,Kerra,Binagoan,Binagoan,23.1838056,85.1707222,Dug Well,6.74
Jharkhand,Khunti,Kerra,Ghusuli,Ghusuli,23.1775,85.2136111,Dug Well,2.7
Jharkhand,Khunti,Kerra,Govindpur Village,Govindpur village,23.0733333,85.0011111,Dug Well,4.82
Jharkhand,Khunti,Kerra,Jariya,Jariya,23.0391667,85.0134167,Dug Well,5.5
Jharkhand,Khunti,Kerra,Sirka,Sirka,23.2118056,85.2183333,Dug Well,1.9
Jharkhand,Khunti,Khunti,Kalimati,Kalimati,23.2208333,85.0722222,Dug Well,1.9
Jharkhand,Khunti,Khunti,Karapurti,Karapurti,23.0033333,85.4261111,Dug Well,7.04
Jharkhand,Khunti,Khunti,Khunti,Khunti,23.0755556,85.2808333,Dug Well,4
Jharkhand,Khunti,Khunti,Seringathu,Seringathu,23.0138889,85.5291667,Dug Well,1.9
Jharkhand,Khunti,Murhu,Murhu,Murhu,22.9641667,85.2802778,Dug Well,4.87
Jharkhand,Khunti,Murhu,Pelaul,Pelaul,23.0351111,85.23125,Dug Well,3.97
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Jharkhand,Khunti,Torpa,Dorma,Dorma,23.005,85.1644444,Dug Well,4.55
Jharkhand,Koderma,Jainagar,Jainagar,Jainagar,24.375,85.6444444,Dug Well,4.1
Jharkhand,Koderma,Kodema,Buchitar,Buchitar,24.4338889,85.6661111,Dug Well,9.5
Jharkhand,Koderma,Koderma,Jhumri Tilaiya,Jhumri Tilaiya,24.4305556,85.5263889,Dug Well,6.3
Jharkhand,Koderma,Koderma,Kanobigha,Kanobigha,24.4541667,85.5833333,Dug Well,5.6
Jharkhand,Koderma,Koderma,Koderma,Koderma,24.4694444,85.6,Dug Well,7.1
Jharkhand,Koderma,Koderma,Pathaldiha,Pathaldiha,24.4125,85.625,Dug Well,3.8
Jharkhand,Koderma,Satgawan,Karcheta,Karcheta,24.665,85.7870056,Dug Well,7.1
Jharkhand,Latehar,Balumath,Balumath,Balumath,23.8271,84.7899,Dug Well,10.76
Jharkhand,Latehar,Balumath,Barjatu,Barjatu,23.8867,84.7996,Dug Well,6.52
Jharkhand,Latehar,Barwadih,Barwadih,Barwadih,23.8511,84.1108,Dug Well,5.12
Jharkhand,Latehar,Barwadih,Betla,Betla,23.8884,84.195,Dug Well,9.42
Jharkhand,Latehar,Chandwa,Chandwa,Chandwa,23.6717,84.7389,Dug Well,5.54
Jharkhand,Latehar,Garu,Baresad(Lalmatia),Baresad(Lalmatia),23.593,84.141,Dug Well,6.65
Jharkhand,Latehar,Garu,Garu,Garu,23.677,84.2373,Dug Well,6.3
Jharkhand,Latehar,Harhanj,Chiru,Chiru,23.8821959,84.6857348,Dug Well,4.04
Jharkhand,Latehar,Mahuadanr,Aksi,Aksi,23.5108,84.1133,Dug Well,6.4
Jharkhand,Latehar,Mahuadanr,Mahuadanr,Mahuadanr,23.3944,84.1141,Dug Well,4.16
Jharkhand,Lohardaga,Bhandara,Bhandara,Bhandara,23.3637,84.734,Dug Well,8.25
Jharkhand,Lohardaga,Kisko,Kisko1,Kisko1,23.515,84.6661,Dug Well,11.15
Jharkhand,Lohardaga,Kuru,Hinjla,Hinjla,23.5414,84.8797,Dug Well,5.8
Jharkhand,Lohardaga,Kuru,Rudh,Rudh,23.5575,84.8136111,Dug Well,6.63
Jharkhand,Lohardaga,Lohardaga,Barwatoli Chowk,Barwatoli Chowk,23.428865,84.682139,Dug Well,2.97
Jharkhand,Lohardaga,Lohardaga,Hesal,Hesal,23.5224,84.7171,Dug Well,7.11
Jharkhand,Lohardaga,Lohardaga,Irgaon,Irgaon,23.4212,84.7809,Dug Well,6.31
Jharkhand,Lohardaga,Lohardaga,Lohardaga(Patra Toli),Lohardaga(Patra Toli),23.4289,84.6821,Dug Well,2.97
Jharkhand,Lohardaga,Lohardaga,Lohardaga(Pwdib,Lohardaga(pwdib,23.4466,84.6907,Dug Well,5.31
Jharkhand,Lohardaga,Peshrar,Peshrar Weekly ,Peshrar weekly ,23.5542,84.536,Dug Well,5.1
,,,Market,market,,,,
Jharkhand,Lohardaga,Senha,Senha Bdo,Senha Bdo,23.3831,84.6512,Dug Well,3.1
Jharkhand,Pakur,Amrapara,Amrapara,Amrapara,24.5289,87.5644,Dug Well,5.37
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Jharkhand,Pakur,Amrapara,Pochaibera,Pochaibera,24.548573,87.604099,Dug Well,2.59
Jharkhand,Pakur,Hiranpur,Hiranpur,Hiranpur,24.7058,87.7026,Dug Well,7.27
Jharkhand,Pakur,Hiranpur,Torai,Torai,24.656073,87.75464,Dug Well,4.28
Jharkhand,Pakur,Litipara,Kariodih,Kariodih,24.7102,87.6145,Dug Well,6.47
Jharkhand,Pakur,Litipara,Litipara,Litipara,24.71,87.63,Dug Well,9.28
Jharkhand,Pakur,Litipara,Litipara 2,Litipara 2,24.71,87.6142,Dug Well,4.45
Jharkhand,Pakur,Maheshpur,Sahargram,Sahargram,24.569437,87.714916,Dug Well,9.98
Jharkhand,Pakur,Pakur,Pakur1,Pakur1,24.6386,87.8342,Dug Well,12.05
Jharkhand,Pakur,Pakur,Vikrampur,Vikrampur,24.7614,87.6754,Dug Well,6.96
Jharkhand,Pakur,Pakuria,Salgapara,Salgapara,24.3792,87.6728,Dug Well,7
Jharkhand,Palamu,Bishrampur,Ketat Kala,Ketat Kala,24.225,83.9055,Dug Well,6.1
Jharkhand,Palamu,Bishrampur,Rajhara,Rajhara,24.1732,84.0393,Dug Well,6.3
Jharkhand,Palamu,Chainpur,Baraw,Baraw,24.0702778,84.0413889,Dug Well,7.4
Jharkhand,Palamu,Chhattarpur,Sandha,Sandha,24.4616,84.0479,Dug Well,6.6
Jharkhand,Palamu,Daltonganj,Daltenganj,Daltenganj,24.0669,84.0625,Dug Well,4.8
Jharkhand,Palamu,Lesliganj,Lesliganj,Lesliganj,24.0458,84.225,Dug Well,5.5
Jharkhand,Palamu,Panki,Panki,Panki,24.0341,84.4734,Dug Well,8.4
Jharkhand,Palamu,Panki,Sagalim,Sagalim,24.065,84.3489,Dug Well,9.5
Jharkhand,Palamu,Patan,Kanda,Kanda,24.237803,84.074704,Dug Well,6.1
Jharkhand,Palamu,Satbarwa,Satbarwa,Satbarwa,23.9294,84.2507,Dug Well,8.5
Jharkhand,Ramgarh,Chitarpur,Chitarpur,Chitarpur,23.5743,85.6236,Dug Well,5.58
Jharkhand,Ramgarh,Dulmi,Dulmi,Dulmi,23.5306,85.6026,Dug Well,3.45
Jharkhand,Ramgarh,Dulmi,Kusumbha,Kusumbha,23.5592,85.5974,Dug Well,5.38
Jharkhand,Ramgarh,Gola,Gola,Gola,23.5389,85.7169,Dug Well,7.12
Jharkhand,Ramgarh,Mandu,Barkachumba,Barkachumba,23.6851,85.4414,Dug Well,3.95
Jharkhand,Ramgarh,Mandu,Kanjgi,Kanjgi,23.6712,85.4619,Dug Well,3.4
Jharkhand,Ramgarh,Mandu,Kuju,Kuju,23.7267,85.5068,Dug Well,4.78
Jharkhand,Ramgarh,Mandu,Mandu,Mandu,23.8079,85.4698,Dug Well,8.3
Jharkhand,Ramgarh,Mandu,Sirka,Sirka,23.643,85.4405,Dug Well,7.65
Jharkhand,Ramgarh,Mandu,Thakur Gora,Thakur Gora,23.7107,85.4553,Dug Well,8.99
Jharkhand,Ramgarh,Patratu,Bhurkunda,Bhurkunda,23.6525,85.3606,Dug Well,4.08
Jharkhand,Ramgarh,Patratu,Sayal,Sayal,23.6857,85.3218,Dug Well,3.86
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Jharkhand,Ramgarh,Ramgarh,Barkakhana,Barkakhana,23.6215,85.4722,Dug Well,3.1
Jharkhand,Ramgarh,Ramgarh,Barlong,Barlong,23.5965,85.6061,Dug Well,4.59
Jharkhand,Ramgarh,Ramgarh,Kaitha,Kaitha,23.6154,85.5469,Dug Well,1.93
Jharkhand,Ramgarh,Ramgarh,Ramgarh2,Ramgarh2,23.6264,85.5149,Dug Well,4.04
Jharkhand,Ranchi,Angara,Angara1,Angara1,23.4456,85.6069,Dug Well,6.07
Jharkhand,Ranchi,Angara,Barwadag,Barwadag,23.3586,85.6923,Dug Well,2.94
Jharkhand,Ranchi,Angara,Jonha,Jonha,23.3836,85.6347,Dug Well,3.59
Jharkhand,Ranchi,Angarha,Gondlipokhar,Gondlipokhar,23.4066,85.4876,Dug Well,4.49
Jharkhand,Ranchi,Bero,Berro,Berro,23.3042,85.0284,Dug Well,4.85
Jharkhand,Ranchi,Bundu,Bundu,Bundu,23.1755,85.5886,Dug Well,7.62
Jharkhand,Ranchi,Bundu,Taimara,Taimara,23.2021,85.4974,Dug Well,7.75
Jharkhand,Ranchi,Burmoo,Burmoo,Burmoo,23.5693,85.1319,Dug Well,7.19
Jharkhand,Ranchi,Chanho,Bijupara Tangar,Bijupara Tangar,23.4825,85.0223,Dug Well,3.4
Jharkhand,Ranchi,Chanho,Sonsbazar,Sonsbazar,23.5154,84.9533,Dug Well,5.23
Jharkhand,Ranchi,Itki,Chachgura,Chachgura,23.3149,85.0732,Dug Well,6.7
Jharkhand,Ranchi,Itki,Itki,Itki,23.3378,85.118,Dug Well,7.44
Jharkhand,Ranchi,Kanke,Bit More,Bit More,23.2628,85.3117,Dug Well,1.83
Jharkhand,Ranchi,Kanke,Bunti,Bunti,23.3553,85.3378,Dug Well,2.02
Jharkhand,Ranchi,Kanke,Daily Market,Daily Market,23.3658,85.3247,Dug Well,11.47
Jharkhand,Ranchi,Kanke,Harmu,Harmu,22.9638889,85.2833333,Dug Well,7.03
Jharkhand,Ranchi,Kanke,Kanke,Kanke1,23.4147222,85.306666,Dug Well,3.5
Jharkhand,Ranchi,Kanke,Kanke1,Kanke1,23.4357,85.318,Dug Well,1.65
Jharkhand,Ranchi,Kanke,Morhabadi,Morhabadi,23.2831,85.3639,Dug Well,7.78
Jharkhand,Ranchi,Kanke,Pithoria,Pithoria,23.2886,85.4097,Dug Well,3
Jharkhand,Ranchi,Kanke,Sukurhutu,Sukurhutu,23.4406,85.2958,Dug Well,3.98
Jharkhand,Ranchi,Lapung,Kakriya,Kakariya,23.1644,85.0271,Dug Well,6.18
Jharkhand,Ranchi,Mandar,Bishakhatanga,Bishakhatanga,23.3902,85.0249,Dug Well,4.27
Jharkhand,Ranchi,Mandar,Mandar,Mandar,23.4597,85.087,Dug Well,3.02
Jharkhand,Ranchi,Namkom,Bridge Ford Sch,Bridge Ford Sch,23.3052778,85.2775,Dug Well,5.8
Jharkhand,Ranchi,Namkom,Chutiya,Sani Mandir,23.3553,85.3378,Dug Well,1.43
Jharkhand,Ranchi,Namkom,Hanuman Mandir,Hanuman Mandir,23.3411,85.3158,Dug Well,7.62
,,,(Near Ag.Office),(Near AG.Office),,,,
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Jharkhand,Ranchi,Namkom,Kharsidag,Kharsidag,23.2536,85.449,Dug Well,5.46
Jharkhand,Ranchi,Namkom,Kharsidag,Kharsidag,23.3836,85.415,Dug Well,5.46
Jharkhand,Ranchi,Namkom,Ladnapiri,Ladnapiri,23.2543,85.4447,Dug Well,4.6
Jharkhand,Ranchi,Namkom,Lalganj,Lalganj,23.3594,85.3619,Dug Well,6.05
Jharkhand,Ranchi,Namkom,Lowadih,Lowadih,23.3897,85.3886,Dug Well,6.05
Jharkhand,Ranchi,Namkom,Mani Tola (Doranda),Mani Tola (Doranda),23.3308,85.32,Dug Well,5.79
Jharkhand,Ranchi,Namkom,Pindarcom,Pindarcom,23.2842,85.3836,Dug Well,6.7
Jharkhand,Ranchi,Namkom,Rampur,Rampur,23.3919,85.3261,Dug Well,5.4
Jharkhand,Ranchi,Namkom,Siramtoli,Siramtoli,23.2704,85.2523,Dug Well,5.2
Jharkhand,Ranchi,Namkom,Sithipokhartoli,Sithipokhartoli,23.2704,85.2523,Dug Well,4.47
Jharkhand,Ranchi,Namkom,Tati Silway(E.F.),Tati Silway(E.F.),23.3761,85.4442,Dug Well,6.15
Jharkhand,Ranchi,Namkum,Hatia,Hatia,23.3128,85.3058,Dug Well,9.22
Jharkhand,Ranchi,Ormanjhi,Chutupalu,Chutupalu,23.5217,85.5039,Dug Well,4.65
Jharkhand,Ranchi,Ormanjhi,Hochar,Hochar,23.4644,85.3433,Dug Well,4.33
Jharkhand,Ranchi,Ormanjhi,Hombai B.I.T. Mesra ,Hombai B.I.T. Mesra ,23.4233,85.4111,Dug Well,7.78
Jharkhand,Ranchi,Ormanjhi,Ormanji,Ormanji,23.5176,85.2959,Dug Well,4.83
Jharkhand,Ranchi,Ormanjhi,Tungri Tola ,Tungri Tola ,23.4381,85.4247,Dug Well,5.79
Jharkhand,Ranchi,Ormanjhi,Ukrid,Ukrid,23.4989,85.4854,Dug Well,9.63
Jharkhand,Ranchi,Ratu,Bajra,Bajra,23.4288,85.4128,Dug Well,3.85
Jharkhand,Ranchi,Ratu,Hurhuri,Hurhuri,23.4411,85.2193,Dug Well,5.26
Jharkhand,Ranchi,Ratu,Kantitanr,Kantitanr,23.2641,85.3685,Dug Well,2
Jharkhand,Ranchi,Silli,Kita,Kita,23.3654,85.7599,Dug Well,3.33
Jharkhand,Ranchi,Silli,Patrahatu,Patrahatu,23.2941,85.7642,Dug Well,1.73
Jharkhand,Ranchi,Silli,Silli,Silli,23.3602,85.8415,Dug Well,7.7
Jharkhand,Ranchi,Sonahatu,Sonahatu,Sonahatu,23.1794,85.7055,Dug Well,4.25
Jharkhand,Ranchi,Tamar,Rangamati,Rangamati,22.987,85.8316,Dug Well,6.17
Jharkhand,Ranchi,Tamar,Tamar,Tamar,23.0568,85.6639,Dug Well,7.68
Jharkhand,Sahebganj,Barharwa,Barharwa,Barharwa,24.8526,87.7664,Dug Well,9.97
Jharkhand,Sahebganj,Barharwa,Kotalpokhar,Kotalpokhar,24.7435,87.8183,Dug Well,3.77
Jharkhand,Sahebganj,Berhait,Barhait,Barhait,24.8853,87.6109,Dug Well,7.18
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Jharkhand,Sahebganj,Berhait,Chota Kadma,Chota Kadma,24.8626,87.5695,Dug Well,6.07
Jharkhand,Sahebganj,Borio,Borio,Borio,25.0358,87.5942,Dug Well,2.44
Jharkhand,Sahebganj,Borio,Harinchara Chowk,Harinchara Chowk,25.0303,87.6139,Dug Well,4.44
Jharkhand,Sahebganj,Borio,Maricho,Maricho,25.0723,87.6239,Dug Well,6.38
Jharkhand,Sahebganj,Mandro,Belbhadri,Belbhadri,25.2475,87.4889,Dug Well,3.86
Jharkhand,Sahebganj,Mandro,Mandro,Mandro,25.1383,87.4979,Dug Well,5.5
Jharkhand,Sahebganj,Pathna,Ranga,Ranga,24.8556,87.6889,Dug Well,7.2
Jharkhand,Sahebganj,Rajlmahal,Rajmahal,Rajmahal,25.0512,87.8368,Dug Well,4.47
Jharkhand,Sahebganj,Rajmahal,Ghat Selumpur,Ghat Selampur,25.1276,87.763,Dug Well,3.18
Jharkhand,Sahebganj,Rajmahal,Mangalhat,Mangalhat,25.0761,87.7767,Dug Well,5.44
Jharkhand,Sahebganj,Rajnagar,Bagra Sai,Bagra Sai,22.6319,86.0456,Dug Well,3.7
Jharkhand,Sahebganj,Sahebganj,Sahebganj1,Sahebganj,25.236814,87.657973,Dug Well,7.24
Jharkhand,Sahebganj,Sahibganj,Dihari,Dihari,25.26687,87.52024,Dug Well,3.06
Jharkhand,Sahebganj,Sahibganj,Dihari,Dihari,25.2669,87.5202,Dug Well,3.06
Jharkhand,Sahebganj,Sahibganj,Hazipur,Hazipur,25.2894,87.5006,Dug Well,2.68
Jharkhand,Sahebganj,Sahibganj,Sakrigali,Sakrigali,25.2428,87.7125,Dug Well,6.76
Jharkhand,Sahebganj,Taljhari,Taljhari1,Taljhari,25.101037,87.73214,Dug Well,3.46
Jharkhand,Sahebganj,Udhua,Udvababutala,Udvababutala,24.972,87.842,Dug Well,7.05
Jharkhand,Saraikela,Adityapur,Kandra,Kandra,22.8583,86.0583,Dug Well,4.5
,,(Gamharia),,,,,,
Jharkhand,Saraikela,Chandil,Bhaludih,Bhaludih,22.900676,86.089348,Dug Well,3.8
Jharkhand,Saraikela,Kharsawan,Harison,Harison,22.7533,85.8506,Dug Well,5.8
Jharkhand,Saraikela,Kharsawan,Kharsawan,Kharsawan,22.7861,85.8333,Dug Well,3.8
Jharkhand,Saraikela,Nimdih,Jamdih,Jamdih,22.99,86.17,Dug Well,4.6
Jharkhand,Saraikela,Nimdih,Lupungdih,Lupungdih,22.9608,86.1042,Dug Well,2.2
Jharkhand,Saraikela,Rajnagar,Keshargaria,Keshargaria,22.5861,85.9358,Dug Well,2.1
Jharkhand,Saraikela,Rajnagar,Nabibera,Nabibera,22.6395171,85.9995912,Dug Well,2.8
Jharkhand,Saraikela,Saraikela,Dugni,Dugni,22.7664,85.9969,Dug Well,5.7
Jharkhand,Saraikela,Saraikela,Saraikela,Saraikela,22.7042,85.9208,Dug Well,1.6
Jharkhand,Simdega,Bano,Bano,Bano,22.6472,84.9097,Dug Well,5.65
Jharkhand,Simdega,Bolba,Bolba,Bolba,22.43,84.3472,Dug Well,4
Jharkhand,Simdega,Jaldega,Bari Biringa,Bari Biringa,22.5337,84.8654,Dug Well,1.54
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Jharkhand,Simdega,Jaldega,Jaldega,Jaldega,22.5769,84.8127,Dug Well,3.14
Jharkhand,Simdega,Jaldega,Lamboi,Lamboi,22.5355,84.6671,Dug Well,5.06
Jharkhand,Simdega,Jaldega,Tengratuku,Tengratuku,22.5529,84.7311,Dug Well,5.3
Jharkhand,Simdega,Kolebira,Kolebira,Kolebira,22.6981,84.6937,Dug Well,7.85
Jharkhand,Simdega,Kolebira,Lachargarh,Lachargarh,22.6443,84.8591,Dug Well,6.44
Jharkhand,Simdega,Kolebira,Puthritoli,Puthritoli,22.7615,84.7368,Dug Well,2.15
Jharkhand,Simdega,Kurdeg,Kurdeg,Kurdeg,22.5663889,84.1330556,Dug Well,5.92
Jharkhand,Simdega,Simdega,Biru,Biru,22.6846,84.5504,Dug Well,4.3
Jharkhand,Simdega,Simdega,Simdega,Simdega,22.6107,84.4924,Dug Well,4.58
Jharkhand,Simdega,Thethai Thangar,Kerio,Kerio,22.4582,84.5801,Dug Well,4.8
Jharkhand,Simdega,Thethai Thangar,Thethai Thangar,Thethai Thangar,22.4996,84.5076,Dug Well,2.68
Jharkhand,West Singhbhum,Bandgaon,Bandgaon,Bandgaon,22.8611,85.3297,Dug Well,5.8
Jharkhand,West Singhbhum,Bandgaon,Hesadih,Hesadih,22.7861,85.3547,Dug Well,1.7
Jharkhand,West Singhbhum,Bandgaon,Kereikela,Kereikela,22.7086,85.5392,Dug Well,5.4
Jharkhand,West Singhbhum,Chaibasa,Chaibasa,Chaibasa,22.5456,85.805,Dug Well,11.5
Jharkhand,West Singhbhum,Chaibasa,Putida,Putida,22.5892,85.7647,Dug Well,2.5
Jharkhand,West Singhbhum,Chakradharpur,Chakradharpur,Chakradharpur,22.6711,85.6517,Dug Well,3.1
Jharkhand,West Singhbhum,Hat Gamhariya,Hat Gamhariya,Hat Gamhariya,22.2617,85.7358,Dug Well,9.2
Jharkhand,West Singhbhum,Jagannathpur,Jagannathpur,Jagannathpur,22.2211,85.6364,Dug Well,7.8
Jharkhand,West Singhbhum,Jagnnathpur,Barananda,Barananda,22.2189,85.6083,Dug Well,4.9
Jharkhand,West Singhbhum,Jagnnathpur,Jaitgarh,Jaitgarh,22.0717,85.6756,Dug Well,4.8
Jharkhand,West Singhbhum,Jhinkpani,Jhinkpani,Jhinkpani,22.4167,85.7736,Dug Well,3.7
Jharkhand,West Singhbhum,Khuntpani,Khuntpani,Khuntpani,22.6233,85.7225,Dug Well,2.9
Jharkhand,West Singhbhum,Noamundi,Barajamda,Barajamda,22.1644,85.4114,Dug Well,2.2
Jharkhand,West Singhbhum,Noamundi,Bhandgaon,Bhandgaon,22.0892,85.5944,Dug Well,3.6
